% Moku:Pro Data Logger
% Input 1, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 2, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 3, DC coupling, 1 MOhm impedance, 4 Vpp range
% Input 4, DC coupling, 1 MOhm impedance, 40 Vpp range
% Acquisition rate: 5.0000000000e+01 Hz, Precision mode
% Output 1 (on) - Sine, 1.000 000 Hz, 6.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 3.9 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %, output termination 50 Ohm
% Output 3 (off) - Square, 80.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %, output termination 50 Ohm
% Output 4 (on) - Sine, 1.000 000 Hz, 6.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg, output termination 50 Ohm
% Internal 10 MHz clock
% Acquired 2024-07-24 T 17:03:36 +0200
% Ch1,2,3=LVDT1,2,3. Ch4=Vin. Only LVDT1 is a actuator. Sine wave with 50% duty cycle, 6Vpp,T=1Hz
% Time (s), Input 1 (V), Input 2 (V), Input 3 (V), Input 4 (V)
Time,LVDT1,LVDT2,LVDT3,Vin
1.9440000000e+01, 9.1482782699e-01, 2.4216728922e-03, 1.0109087484e+00, -5.8030916382e+00
1.9460000000e+01, 9.1436462596e-01, 2.1408572669e-03, 1.0110752113e+00, -5.9464717279e+00
1.9480000000e+01, 9.1406354529e-01, 1.8918867125e-03, 1.0112134479e+00, -5.9962300024e+00
1.9500000000e+01, 9.1403025271e-01, 1.7377276193e-03, 1.0115398598e+00, -5.9508106027e+00
1.9520000000e+01, 9.1379358594e-01, 1.5502759519e-03, 1.0115166998e+00, -5.8121419174e+00
1.9540000000e+01, 9.1387102736e-01, 1.4366469489e-03, 1.0114783409e+00, -5.5823057301e+00
1.9560000000e+01, 9.1384859106e-01, 1.3512442587e-03, 1.0114971585e+00, -5.2642530598e+00
1.9580000000e+01, 9.1490092590e-01, 1.2991341427e-03, 1.0112568730e+00, -4.8628414011e+00
1.9600000000e+01, 9.1451299504e-01, 1.3136091749e-03, 1.0112633867e+00, -4.3853606480e+00
1.9620000000e+01, 9.1406861155e-01, 1.3403879846e-03, 1.0108834171e+00, -3.8385820749e+00
1.9640000000e+01, 9.1442831610e-01, 1.4279619296e-03, 1.0107799206e+00, -3.2314902203e+00
1.9660000000e+01, 9.1501600241e-01, 1.4996133391e-03, 1.0103427747e+00, -2.5735736337e+00
1.9680000000e+01, 9.1524687917e-01, 1.6458111646e-03, 1.0099461588e+00, -1.8745619132e+00
1.9700000000e+01, 9.1555013110e-01, 1.7818764676e-03, 1.0095104603e+00, -1.1472525480e+00
1.9720000000e+01, 9.1608425979e-01, 1.9729468930e-03, 1.0090776568e+00, -4.0157235775e-01
1.9740000000e+01, 9.1658799091e-01, 2.1488185346e-03, 1.0085333956e+00, 3.5040431413e-01
1.9760000000e+01, 9.1680149763e-01, 2.3500214826e-03, 1.0078378703e+00, 1.0972605294e+00
1.9780000000e+01, 9.1707869450e-01, 2.5685944693e-03, 1.0072646591e+00, 1.8264690654e+00
1.9800000000e+01, 9.1722633983e-01, 2.8059849979e-03, 1.0065980838e+00, 2.5263792397e+00
1.9820000000e+01, 9.1798483152e-01, 3.0911431328e-03, 1.0061153415e+00, 3.1871299735e+00
1.9840000000e+01, 9.1814767563e-01, 3.3487987066e-03, 1.0055558815e+00, 3.7967710996e+00
1.9860000000e+01, 9.1859133537e-01, 3.6021117706e-03, 1.0049363501e+00, 4.3462961659e+00
1.9880000000e+01, 9.1855152903e-01, 3.8467398153e-03, 1.0043530063e+00, 4.8279916172e+00
1.9900000000e+01, 9.1855297653e-01, 4.0776165794e-03, 1.0039600092e+00, 5.2330409184e+00
1.9920000000e+01, 9.1911026527e-01, 4.2860570435e-03, 1.0034794381e+00, 5.5554908995e+00
1.9940000000e+01, 9.1888807353e-01, 4.4134373271e-03, 1.0029315582e+00, 5.7907908551e+00
1.9960000000e+01, 9.1980940933e-01, 4.5900327203e-03, 1.0027035764e+00, 5.9338422422e+00
1.9980000000e+01, 9.1918336419e-01, 4.6653028879e-03, 1.0022635354e+00, 5.9828043259e+00
2.0000000000e+01, 9.1939904217e-01, 4.7601143490e-03, 1.0020203549e+00, 5.9380861584e+00
2.0020000000e+01, 9.1962123391e-01, 4.7883406619e-03, 1.0017626993e+00, 5.7996146948e+00
2.0040000000e+01, 9.1914862411e-01, 4.7912356683e-03, 1.0016324240e+00, 5.5690553616e+00
2.0060000000e+01, 9.1915730913e-01, 4.7478105716e-03, 1.0015412313e+00, 5.2509515598e+00
2.0080000000e+01, 9.1927455689e-01, 4.6957004556e-03, 1.0015231375e+00, 4.8502995694e+00
2.0100000000e+01, 9.1943667725e-01, 4.6052315042e-03, 1.0016396615e+00, 4.3718619265e+00
2.0120000000e+01, 9.1894742116e-01, 4.4749562141e-03, 1.0017185505e+00, 3.8252513569e+00
2.0140000000e+01, 9.1856383281e-01, 4.3540896950e-03, 1.0019964711e+00, 3.2183713329e+00
2.0160000000e+01, 9.1887866476e-01, 4.1948643404e-03, 1.0022483366e+00, 2.5597754275e+00
2.0180000000e+01, 9.1821498453e-01, 3.9661588312e-03, 1.0024321696e+00, 1.8617644239e+00
2.0200000000e+01, 9.1824755335e-01, 3.7960772025e-03, 1.0029453094e+00, 1.1336588679e+00
2.0220000000e+01, 9.1802246660e-01, 3.5036815514e-03, 1.0032934340e+00, 3.8744544892e-01
2.0240000000e+01, 9.1767289457e-01, 3.2822135583e-03, 1.0038044026e+00, -3.6453852746e-01
2.0260000000e+01, 9.1735589137e-01, 2.9731716202e-03, 1.0042104273e+00, -1.1108542095e+00
2.0280000000e+01, 9.1702368938e-01, 2.7162397981e-03, 1.0047698873e+00, -1.8392446411e+00
2.0300000000e+01, 9.1674576876e-01, 2.4556892179e-03, 1.0053510598e+00, -2.5398706568e+00
2.0320000000e+01, 9.1622539135e-01, 2.1893486249e-03, 1.0058439346e+00, -3.1999055492e+00
2.0340000000e+01, 9.1637955044e-01, 1.9816319124e-03, 1.0065553825e+00, -3.8100068591e+00
2.0360000000e+01, 9.1510430010e-01, 1.7312138548e-03, 1.0069773297e+00, -4.3603354207e+00
2.0380000000e+01, 9.1518174153e-01, 1.5654747357e-03, 1.0076417337e+00, -4.8406576255e+00
2.0400000000e+01, 9.1472360676e-01, 1.3896030941e-03, 1.0080463108e+00, -5.2462912869e+00
2.0420000000e+01, 9.1429297455e-01, 1.2839353589e-03, 1.0086470246e+00, -5.5687558770e+00
2.0440000000e+01, 9.1426474823e-01, 1.1514888139e-03, 1.0089661991e+00, -5.8032596418e+00
2.0460000000e+01, 9.1379575719e-01, 1.1218149979e-03, 1.0095676367e+00, -5.9463767693e+00
2.0480000000e+01, 9.1386885610e-01, 1.0704286335e-03, 1.0099353025e+00, -5.9961058259e+00
2.0500000000e+01, 9.1325294348e-01, 1.0465448303e-03, 1.0101994718e+00, -5.9512415683e+00
2.0520000000e+01, 9.1334630744e-01, 1.0964836915e-03, 1.0105121325e+00, -5.8124487066e+00
2.0540000000e+01, 9.1293521652e-01, 1.1804388784e-03, 1.0106995842e+00, -5.5826928687e+00
2.0560000000e+01, 9.1309082312e-01, 1.3070954104e-03, 1.0109550685e+00, -5.2642968868e+00
2.0580000000e+01, 9.1321603215e-01, 1.4728345295e-03, 1.0109753336e+00, -4.8624396534e+00
2.0600000000e+01, 9.1297864162e-01, 1.6979212807e-03, 1.0111048851e+00, -4.3855505651e+00
2.0620000000e+01, 9.1361481929e-01, 1.9063617448e-03, 1.0110317862e+00, -3.8383045037e+00
2.0640000000e+01, 9.1344184265e-01, 2.2074424152e-03, 1.0109514498e+00, -3.2313149122e+00
2.0660000000e+01, 9.1415980425e-01, 2.5258931242e-03, 1.0108153845e+00, -2.5736247652e+00
2.0680000000e+01, 9.1450720502e-01, 2.8769126558e-03, 1.0106670154e+00, -1.8743500826e+00
2.0700000000e+01, 9.1478078313e-01, 3.2387884616e-03, 1.0105005525e+00, -1.1471941120e+00
2.0720000000e+01, 9.1537208820e-01, 3.6057305286e-03, 1.0101907868e+00, -4.0157235775e-01
2.0740000000e+01, 9.1572093648e-01, 3.9343137603e-03, 1.0097941709e+00, 3.5041161863e-01
2.0760000000e+01, 9.1621960134e-01, 4.2903995532e-03, 1.0094576264e+00, 1.0973043564e+00
2.0780000000e+01, 9.1670596242e-01, 4.6587891234e-03, 1.0091623358e+00, 1.8264033248e+00
2.0800000000e+01, 9.1691223163e-01, 4.9700023164e-03, 1.0085543844e+00, 2.5264376758e+00
2.0820000000e+01, 9.1752090673e-01, 5.2927955351e-03, 1.0081403985e+00, 3.1871007555e+00
2.0840000000e+01, 9.1809194676e-01, 5.6032849765e-03, 1.0077423351e+00, 3.7967491861e+00
2.0860000000e+01, 9.1789653382e-01, 5.8783105889e-03, 1.0072284715e+00, 4.3461939029e+00
2.0880000000e+01, 9.1848639138e-01, 6.1287286464e-03, 1.0067008566e+00, 4.8282034478e+00
2.0900000000e+01, 9.1922678928e-01, 6.3465778815e-03, 1.0062173905e+00, 5.2328729148e+00
2.0920000000e+01, 9.1880339459e-01, 6.5499520844e-03, 1.0058055758e+00, 5.5550453248e+00
2.0940000000e+01, 9.1909217148e-01, 6.6766086164e-03, 1.0053271760e+00, 5.7898997057e+00
2.0960000000e+01, 9.1922027552e-01, 6.7475362743e-03, 1.0049182563e+00, 5.9334989305e+00
2.0980000000e+01, 9.1980434307e-01, 6.7924088742e-03, 1.0045940156e+00, 5.9824683187e+00
2.1000000000e+01, 9.2003594358e-01, 6.7410225098e-03, 1.0041843722e+00, 5.9379765909e+00
2.1020000000e+01, 9.1939687091e-01, 6.6896361454e-03, 1.0039998155e+00, 5.7994393867e+00
2.1040000000e+01, 9.1990422079e-01, 6.5340295489e-03, 1.0037790713e+00, 5.5687704860e+00
2.1060000000e+01, 9.1998093846e-01, 6.3284840912e-03, 1.0035742496e+00, 5.2502138050e+00
2.1080000000e+01, 9.1984632066e-01, 6.0534584788e-03, 1.0035047694e+00, 4.8496932957e+00
2.1100000000e+01, 9.1962774768e-01, 5.7639578342e-03, 1.0033672566e+00, 4.3716500959e+00
2.1120000000e+01, 9.1976164172e-01, 5.4216233220e-03, 1.0033998255e+00, 3.8251563983e+00
2.1140000000e+01, 9.1934186579e-01, 5.0257311905e-03, 1.0032956052e+00, 3.2181448933e+00
2.1160000000e+01, 9.1967768654e-01, 4.6175352816e-03, 1.0033824554e+00, 2.5597023825e+00
2.1180000000e+01, 9.1930278320e-01, 4.1594005115e-03, 1.0034468693e+00, 1.8615306798e+00
2.1200000000e+01, 9.1901979632e-01, 3.7186357800e-03, 1.0036972874e+00, 1.1335346914e+00
2.1220000000e+01, 9.1870424062e-01, 3.2301034423e-03, 1.0038478277e+00, 3.8736509938e-01
2.1240000000e+01, 9.1843862378e-01, 2.7531511303e-03, 1.0040367269e+00, -3.6452391846e-01
2.1260000000e+01, 9.1809773677e-01, 2.2479725054e-03, 1.0042893162e+00, -1.1106277699e+00
2.1280000000e+01, 9.1759762441e-01, 1.7377276193e-03, 1.0045411817e+00, -1.8390620286e+00
2.1300000000e+01, 9.1735733887e-01, 1.2759740911e-03, 1.0049312839e+00, -2.5396953487e+00
2.1320000000e+01, 9.1681742017e-01, 7.7948048562e-04, 1.0052070332e+00, -3.1998398087e+00
2.1340000000e+01, 9.1647363815e-01, 3.6259955738e-04, 1.0055993066e+00, -3.8097219834e+00
2.1360000000e+01, 9.1573830652e-01, -2.5331306404e-05, 1.0059988175e+00, -4.3601381991e+00
2.1380000000e+01, 9.1541117079e-01, -4.1181466696e-04, 1.0061732416e+00, -4.8407306705e+00
2.1400000000e+01, 9.1517016150e-01, -7.0348656641e-04, 1.0065546587e+00, -5.2465104220e+00
2.1420000000e+01, 9.1480177193e-01, -9.7199841429e-04, 1.0069281146e+00, -5.5689311850e+00
2.1440000000e+01, 9.1456582890e-01, -1.1710301075e-03, 1.0072501840e+00, -5.8029674616e+00
2.1460000000e+01, 9.1426691949e-01, -1.3186754362e-03, 1.0075367897e+00, -5.9457485821e+00
2.1480000000e+01, 9.1386089484e-01, -1.3852605845e-03, 1.0078089203e+00, -5.9957917322e+00
2.1500000000e+01, 9.1371397326e-01, -1.3997356167e-03, 1.0080506533e+00, -5.9506060766e+00
2.1520000000e+01, 9.1361120053e-01, -1.3541392652e-03, 1.0082634363e+00, -5.8120177409e+00
2.1540000000e+01, 9.1351132281e-01, -1.2282064848e-03, 1.0084993793e+00, -5.5819258959e+00
2.1560000000e+01, 9.1343026263e-01, -1.0805611560e-03, 1.0085355669e+00, -5.2637490491e+00
2.1580000000e+01, 9.1323774470e-01, -8.1928682425e-04, 1.0086752510e+00, -4.8624615670e+00
2.1600000000e+01, 9.1395860130e-01, -5.1965365708e-04, 1.0087932225e+00, -4.3854263886e+00
2.1620000000e+01, 9.1356415667e-01, -1.9468918350e-04, 1.0086795935e+00, -3.8385455523e+00
2.1640000000e+01, 9.1402084394e-01, 2.4318054147e-04, 1.0087085435e+00, -3.2312345627e+00
2.1660000000e+01, 9.1398972262e-01, 7.3243663087e-04, 1.0087331511e+00, -2.5733471941e+00
2.1680000000e+01, 9.1430744958e-01, 1.2151789558e-03, 1.0085594507e+00, -1.8744085187e+00
2.1700000000e+01, 9.1478295439e-01, 1.7739151999e-03, 1.0085174731e+00, -1.1472087210e+00
2.1720000000e+01, 9.1520707283e-01, 2.3348226988e-03, 1.0083553527e+00, -4.0154313973e-01
2.1740000000e+01, 9.1540755203e-01, 2.9340890331e-03, 1.0080919072e+00, 3.5036048711e-01
2.1760000000e+01, 9.1581068168e-01, 3.5507254062e-03, 1.0079413668e+00, 1.0971874844e+00
2.1780000000e+01, 9.1613419865e-01, 4.1101854019e-03, 1.0075939660e+00, 1.8266151554e+00
2.1800000000e+01, 9.1677037631e-01, 4.7318880362e-03, 1.0075100109e+00, 2.5264449803e+00
2.1820000000e+01, 9.1722344482e-01, 5.2558842029e-03, 1.0071495826e+00, 3.1871445825e+00
2.1840000000e+01, 9.1753393426e-01, 5.7914603955e-03, 1.0069657496e+00, 3.7967710996e+00
2.1860000000e+01, 9.1796673773e-01, 6.2857827461e-03, 1.0067196741e+00, 4.3463765154e+00
2.1880000000e+01, 9.1838506616e-01, 6.7772100904e-03, 1.0066219676e+00, 4.8281742298e+00
2.1900000000e+01, 9.1847481136e-01, 7.2085660508e-03, 1.0063947096e+00, 5.2327560428e+00
2.1920000000e+01, 9.1881642212e-01, 7.5798506276e-03, 1.0061602141e+00, 5.5553228959e+00
2.1940000000e+01, 9.1886925599e-01, 7.9200138850e-03, 1.0060465851e+00, 5.7902137994e+00
2.1960000000e+01, 9.1910664652e-01, 8.1574044136e-03, 1.0057295819e+00, 5.9332578819e+00
2.1980000000e+01, 9.1932015324e-01, 8.4172312421e-03, 1.0057701120e+00, 5.9824098827e+00
2.2000000000e+01, 9.1940989844e-01, 8.5301364935e-03, 1.0056420079e+00, 5.9376478882e+00
2.2020000000e+01, 9.1947141733e-01, 8.5996166482e-03, 1.0055218652e+00, 5.7993371236e+00
2.2040000000e+01, 9.1925935811e-01, 8.5894841257e-03, 1.0056094391e+00, 5.5688946625e+00
2.2060000000e+01, 9.1991941958e-01, 8.4874351484e-03, 1.0054639651e+00, 5.2501042375e+00
2.2080000000e+01, 9.1940048967e-01, 8.3282097939e-03, 1.0055225889e+00, 4.8497298182e+00
2.2100000000e+01, 9.1964946022e-01, 8.0951617750e-03, 1.0056152291e+00, 4.3713725248e+00
2.2120000000e+01, 9.1889965355e-01, 7.7224296950e-03, 1.0055573290e+00, 3.8251710073e+00
2.2140000000e+01, 9.1936430209e-01, 7.3757526731e-03, 1.0057216206e+00, 3.2184224644e+00
2.2160000000e+01, 9.1920145798e-01, 6.9451204643e-03, 1.0059199286e+00, 2.5598338636e+00
2.2180000000e+01, 9.1882004088e-01, 6.4471793555e-03, 1.0059510499e+00, 1.8616402474e+00
2.2200000000e+01, 9.1861160041e-01, 5.9528570048e-03, 1.0061356065e+00, 1.1335785184e+00
2.2220000000e+01, 9.1847915387e-01, 5.3948445124e-03, 1.0064489910e+00, 3.8735779488e-01
2.2240000000e+01, 9.1802246660e-01, 4.7970256812e-03, 1.0064931398e+00, -3.6456774547e-01
2.2260000000e+01, 9.1772789970e-01, 4.2252619081e-03, 1.0067746792e+00, -1.1107665555e+00
2.2280000000e+01, 9.1758893939e-01, 3.6216530641e-03, 1.0070692461e+00, -1.8392519456e+00
2.2300000000e+01, 9.1701355685e-01, 2.9854753976e-03, 1.0072443940e+00, -2.5397464803e+00
2.2320000000e+01, 9.1661115096e-01, 2.3283089343e-03, 1.0073066367e+00, -3.1998471132e+00
2.2340000000e+01, 9.1645988687e-01, 1.7536501547e-03, 1.0076402861e+00, -3.8095758934e+00
2.2360000000e+01, 9.1585844928e-01, 1.1066162140e-03, 1.0076569324e+00, -4.3599263685e+00
2.2380000000e+01, 9.1537715446e-01, 5.3268118609e-04, 1.0078841904e+00, -4.8401243967e+00
2.2400000000e+01, 9.1501672616e-01, 1.6646287065e-05, 1.0080014382e+00, -5.2457142311e+00
2.2420000000e+01, 9.1513686893e-01, -4.9215109584e-04, 1.0080108470e+00, -5.5687485725e+00
2.2440000000e+01, 9.1458971271e-01, -9.2712581437e-04, 1.0081780336e+00, -5.8029309391e+00
2.2460000000e+01, 9.1459695022e-01, -1.2781453460e-03, 1.0082330387e+00, -5.9466105134e+00
2.2480000000e+01, 9.1447174120e-01, -1.5712647486e-03, 1.0082663313e+00, -5.9957332962e+00
2.2500000000e+01, 9.1361264803e-01, -1.8122740353e-03, 1.0081100009e+00, -5.9507521666e+00
2.2520000000e+01, 9.1361699054e-01, -1.9389305673e-03, 1.0081490835e+00, -5.8121492219e+00
2.2540000000e+01, 9.1382687851e-01, -2.0214382510e-03, 1.0080311120e+00, -5.5823568616e+00
2.2560000000e+01, 9.1350263779e-01, -2.0829571380e-03, 1.0077336501e+00, -5.2640266202e+00
2.2580000000e+01, 9.1347658273e-01, -2.0084107220e-03, 1.0075751485e+00, -4.8626076570e+00
2.2600000000e+01, 9.1384497230e-01, -1.8238540611e-03, 1.0075628447e+00, -4.3852510805e+00
2.2620000000e+01, 9.1374581833e-01, -1.6812749936e-03, 1.0072523553e+00, -3.8385747704e+00
2.2640000000e+01, 9.1395570630e-01, -1.4569119940e-03, 1.0068637007e+00, -3.2314098707e+00
2.2660000000e+01, 9.1451082378e-01, -1.1145774818e-03, 1.0067146078e+00, -2.5733471941e+00
2.2680000000e+01, 9.1465123159e-01, -7.4546415988e-04, 1.0063701021e+00, -1.8743354736e+00
2.2700000000e+01, 9.1502034492e-01, -3.3220198969e-04, 1.0059503261e+00, -1.1471721985e+00
2.2720000000e+01, 9.1569922393e-01, 1.8528041255e-04, 1.0058374209e+00, -4.0157966225e-01
2.2740000000e+01, 9.1587437182e-01, 7.0493406963e-04, 1.0054921914e+00, 3.5037509612e-01
2.2760000000e+01, 9.1615373994e-01, 1.2520902879e-03, 1.0051107743e+00, 1.0972605294e+00
2.2780000000e+01, 9.1672839872e-01, 1.9012954835e-03, 1.0049667477e+00, 1.8266078509e+00
2.2800000000e+01, 9.1690427036e-01, 2.4817442759e-03, 1.0045831593e+00, 2.5263573262e+00
2.2820000000e+01, 9.1716988720e-01, 3.0983806490e-03, 1.0043204375e+00, 3.1873710221e+00
2.2840000000e+01, 9.1769171211e-01, 3.7208070349e-03, 1.0041481846e+00, 3.7967637951e+00
2.2860000000e+01, 9.1792765514e-01, 4.2860570435e-03, 1.0039187554e+00, 4.3462815569e+00
2.2880000000e+01, 9.1819254823e-01, 4.8028156941e-03, 1.0036524148e+00, 4.8285613685e+00
2.2900000000e+01, 9.1902558634e-01, 5.3333256254e-03, 1.0035800396e+00, 5.2326829978e+00
2.2920000000e+01, 9.1881642212e-01, 5.8066591793e-03, 1.0035004269e+00, 5.5553375049e+00
2.2940000000e+01, 9.1944174351e-01, 6.2380151398e-03, 1.0033969304e+00, 5.7897755292e+00
2.2960000000e+01, 9.1925718685e-01, 6.6092997165e-03, 1.0033194890e+00, 5.9325420406e+00
2.2980000000e+01, 9.1927238563e-01, 6.9574242416e-03, 1.0034808856e+00, 5.9825267548e+00
2.3000000000e+01, 9.1958504633e-01, 7.2389636185e-03, 1.0035337195e+00, 5.9377063243e+00
2.3020000000e+01, 9.1942437347e-01, 7.4582603568e-03, 1.0036929449e+00, 5.7991983381e+00
2.3040000000e+01, 9.1924777808e-01, 7.6695958274e-03, 1.0040432406e+00, 5.5685659599e+00
2.3060000000e+01, 9.1927310939e-01, 7.7615122821e-03, 1.0043341888e+00, 5.2506301617e+00
2.3080000000e+01, 9.1916527040e-01, 7.7687497982e-03, 1.0044876241e+00, 4.8502192199e+00
2.3100000000e+01, 9.1881425086e-01, 7.7853960852e-03, 1.0049501014e+00, 4.3716647049e+00
2.3120000000e+01, 9.1913559658e-01, 7.6529495403e-03, 1.0052222320e+00, 3.8252659659e+00
2.3140000000e+01, 9.1913559658e-01, 7.5009617019e-03, 1.0056724055e+00, 3.2187219490e+00
2.3160000000e+01, 9.1875924574e-01, 7.2751511991e-03, 1.0059915800e+00, 2.5598776906e+00
2.3180000000e+01, 9.1853560649e-01, 7.0059155996e-03, 1.0065083386e+00, 1.8617936419e+00
2.3200000000e+01, 9.1820774701e-01, 6.6512773100e-03, 1.0069592359e+00, 1.1336734769e+00
2.3220000000e+01, 9.1807457672e-01, 6.3009815300e-03, 1.0074629670e+00, 3.8744544892e-01
2.3240000000e+01, 9.1773151845e-01, 5.8927856211e-03, 1.0079312343e+00, -3.6452391846e-01
2.3260000000e+01, 9.1720969354e-01, 5.4274133349e-03, 1.0082098787e+00, -1.1108469050e+00
2.3280000000e+01, 9.1708665577e-01, 5.0047423937e-03, 1.0088019075e+00, -1.8392957727e+00
2.3300000000e+01, 9.1684637023e-01, 4.5241713237e-03, 1.0092520810e+00, -2.5399290928e+00
2.3320000000e+01, 9.1626954020e-01, 4.0660365536e-03, 1.0096552106e+00, -3.1999712898e+00
2.3340000000e+01, 9.1555881612e-01, 3.5724379545e-03, 1.0099866889e+00, -3.8097731150e+00
2.3360000000e+01, 9.1545676714e-01, 3.1063419167e-03, 1.0103261284e+00, -4.3604303792e+00
2.3380000000e+01, 9.1496389229e-01, 2.6112958144e-03, 1.0105830602e+00, -4.8411689407e+00
2.3400000000e+01, 9.1489006963e-01, 2.1900723765e-03, 1.0108218982e+00, -5.2462036328e+00
2.3420000000e+01, 9.1456944766e-01, 1.7702964418e-03, 1.0110361287e+00, -5.5687485725e+00
2.3440000000e+01, 9.1401939644e-01, 1.3353217233e-03, 1.0110332337e+00, -5.8030989427e+00
2.3460000000e+01, 9.1401360643e-01, 1.0118047529e-03, 1.0111541002e+00, -5.9465155549e+00
2.3480000000e+01, 9.1337960001e-01, 7.2375161153e-04, 1.0111374539e+00, -5.9959524313e+00
2.3500000000e+01, 9.1324425846e-01, 4.8346607650e-04, 1.0110498800e+00, -5.9507302531e+00
2.3520000000e+01, 9.1347513523e-01, 2.9167189945e-04, 1.0108530196e+00, -5.8122587895e+00
2.3540000000e+01, 9.1334558369e-01, 1.6139660937e-04, 1.0107169542e+00, -5.5825833012e+00
2.3560000000e+01, 9.1351638907e-01, 9.1916454664e-05, 1.0105041713e+00, -5.2643261048e+00
2.3580000000e+01, 9.1342374886e-01, 6.5861396649e-05, 1.0101755880e+00, -4.8627099201e+00
2.3600000000e+01, 9.1353158785e-01, 7.0203906319e-05, 1.0098223973e+00, -4.3857039597e+00
2.3620000000e+01, 9.1380588971e-01, 1.3751280619e-04, 1.0093121524e+00, -3.8387062514e+00
2.3640000000e+01, 9.1376101711e-01, 2.6778809627e-04, 1.0089459341e+00, -3.2316947464e+00
2.3660000000e+01, 9.1436679721e-01, 3.9444462828e-04, 1.0084327942e+00, -2.5736978103e+00
2.3680000000e+01, 9.1486980458e-01, 5.7972504084e-04, 1.0079254443e+00, -1.8746714808e+00
2.3700000000e+01, 9.1544518711e-01, 7.9540302107e-04, 1.0073109792e+00, -1.1473694201e+00
2.3720000000e+01, 9.1568185389e-01, 1.0429260722e-03, 1.0066776965e+00, -4.0161618476e-01
2.3740000000e+01, 9.1610090607e-01, 1.3621005329e-03, 1.0060357288e+00, 3.5038240062e-01
2.3760000000e+01, 9.1659160967e-01, 1.7297663516e-03, 1.0055841078e+00, 1.0973481834e+00
2.3780000000e+01, 9.1693539168e-01, 2.0894709025e-03, 1.0049515489e+00, 1.8266005464e+00
2.3800000000e+01, 9.1726904117e-01, 2.4607554792e-03, 1.0042654324e+00, 2.5264084578e+00
2.3820000000e+01, 9.1758387312e-01, 2.8870451784e-03, 1.0038000601e+00, 3.1875390256e+00
2.3840000000e+01, 9.1781185488e-01, 3.2612247616e-03, 1.0031544737e+00, 3.7970559752e+00
2.3860000000e+01, 9.1785455623e-01, 3.6491556253e-03, 1.0027021289e+00, 4.3468220901e+00
2.3880000000e+01, 9.1831341475e-01, 3.9936613924e-03, 1.0023807832e+00, 4.8287001540e+00
2.3900000000e+01, 9.1879760458e-01, 4.2759245209e-03, 1.0020066036e+00, 5.2332892715e+00
2.3920000000e+01, 9.1886997974e-01, 4.5306850882e-03, 1.0016418328e+00, 5.5558780382e+00
2.3940000000e+01, 9.1934620830e-01, 4.7753131329e-03, 1.0015282038e+00, 5.7900677093e+00
2.3960000000e+01, 9.1957346630e-01, 4.9461185132e-03, 1.0012994983e+00, 5.9332578819e+00
2.3980000000e+01, 9.2026682035e-01, 5.0915925871e-03, 1.0011858693e+00, 5.9826290178e+00
2.4000000000e+01, 9.2047743207e-01, 5.2327241514e-03, 1.0012792332e+00, 5.9379692864e+00
2.4020000000e+01, 9.1996212092e-01, 5.3050993125e-03, 1.0012307419e+00, 5.7995927812e+00
2.4040000000e+01, 9.2015102009e-01, 5.3724082124e-03, 1.0014362873e+00, 5.5690480571e+00
2.4060000000e+01, 9.1946852232e-01, 5.3774744737e-03, 1.0016620978e+00, 5.2506812932e+00
2.4080000000e+01, 9.2018576017e-01, 5.3550381737e-03, 1.0018502733e+00, 4.8505333135e+00
2.4100000000e+01, 9.1985355818e-01, 5.2899005287e-03, 1.0021716190e+00, 4.3718327084e+00
2.4120000000e+01, 9.1999107098e-01, 5.2131828579e-03, 1.0027238415e+00, 3.8256604090e+00
2.4140000000e+01, 9.1949312988e-01, 5.0510624969e-03, 1.0030003146e+00, 3.2188534301e+00
2.4160000000e+01, 9.1900966380e-01, 4.8223569876e-03, 1.0034193667e+00, 2.5602867427e+00
2.4180000000e+01, 9.1909940900e-01, 4.6001652429e-03, 1.0041148920e+00, 1.8619835590e+00
2.4200000000e+01, 9.1867239555e-01, 4.2903995532e-03, 1.0046055956e+00, 1.1337830445e+00
2.4220000000e+01, 9.1824972461e-01, 3.9466175377e-03, 1.0051628844e+00, 3.8744544892e-01
2.4240000000e+01, 9.1798917403e-01, 3.6317855867e-03, 1.0058258409e+00, -3.6453852746e-01
2.4260000000e+01, 9.1760630942e-01, 3.3032023550e-03, 1.0064417535e+00, -1.1108396005e+00
2.4280000000e+01, 9.1731536128e-01, 2.9760666266e-03, 1.0071582676e+00, -1.8393249907e+00
2.4300000000e+01, 9.1683334270e-01, 2.6460358918e-03, 1.0077445064e+00, -2.5400678784e+00
2.4320000000e+01, 9.1648738943e-01, 2.3485739794e-03, 1.0084327942e+00, -3.2002050339e+00
2.4340000000e+01, 9.1611393360e-01, 2.0749958703e-03, 1.0090212042e+00, -3.8101237311e+00
2.4360000000e+01, 9.1539669575e-01, 1.8195115514e-03, 1.0095191453e+00, -4.3603865522e+00
